Sample;Estimated;True;Error;Samples_Used
301;[ 10.261 123.06    0.   ];[ 10.228 122.59    0.   ];0.4711570863310865;[1036]
302;[ 58.68 130.09   0.  ];[ 54.011 129.95    0.   ];4.671098478944752;[770]
303;[ 42.823 107.     11.1  ];[ 41.107 105.76   11.1  ];2.1171339116834322;[2114]
304;[ 49.843 143.36    7.4  ];[ 49.241 145.51    7.4  ];2.2326898575484924;[56]
305;[ 42.266 125.32    0.   ];[ 41.185 125.79    0.   ];1.17875400317454;[1061]
306;[ 22.865 112.21    3.7  ];[ 23.199 122.57    3.7  ];10.365382578564093;[666]
307;[  8.9803 101.73     0.    ];[ 8.0557 90.957   0.    ];10.812604411519004;[2720]
308;[35.926 79.1    0.   ];[36.327 80.79   0.   ];1.7369228537848298;[2743]
309;[ 48.996 141.59    0.   ];[ 48.483 141.82    0.   ];0.5622001422980971;[1916]
310;[ 39.146 107.42    7.4  ];[39.893 97.022  7.4  ];10.424797983654164;[288]
311;[ 41.007 107.49    7.4  ];[ 41.598 108.9     7.4  ];1.528849567485314;[2784]
312;[ 28.425 141.8     0.   ];[ 21.382 142.65    0.   ];7.09410663861208;[2532]
313;[14.831 96.745  0.   ];[24.214 95.945  0.   ];9.417042476276722;[1505]
314;[50.981 78.897  3.7  ];[52.085 77.254  3.7  ];1.979460785163475;[921]
315;[ 41.809 121.84    0.   ];[ 39.502 120.61    0.   ];2.6144117885291114;[384]
316;[25.674 89.41   0.   ];[25.295 85.25   0.   ];4.1772288661264385;[2875]
317;[ 53.119 133.02    0.   ];[ 53.654 132.77    0.   ];0.5905294234837108;[771]
318;[55.974 74.923  7.4  ];[59.016 73.664  7.4  ];3.292240118824872;[2453]
319;[ 27.612 111.89    0.   ];[ 28.882 117.25    0.   ];5.508402672281684;[2572]
320;[ 62.837 129.37    0.   ];[ 61.967 131.21    0.   ];2.035313243704767;[1988]
321;[ 22.832 100.76    0.   ];[ 24.035 101.91    0.   ];1.664244272935911;[3040]
322;[ 4.8916 54.035   0.    ];[ 4.8359 53.32    0.    ];0.7171662917343472;[2922]
323;[39.548 92.472  0.   ];[68.343 76.966  0.   ];32.704557190092025;[2261]
324;[ 44.773 129.34    0.   ];[ 41.909 130.49    0.   ];3.086259224368562;[1390]
325;[ 24.492 109.11    3.7  ];[ 24.436 108.55    3.7  ];0.5627930347827722;[1675]
326;[46.591 78.657  0.   ];[42.702 81.559  0.   ];4.852414347518153;[1831]
327;[17.517 69.765  3.7  ];[23.557 78.475  3.7  ];10.599325450235023;[672]
328;[ 42.845 140.74    0.   ];[ 48.338 136.92    0.   ];6.6906986929617585;[2771]
329;[ 58.624 137.79    0.   ];[ 54.947 137.49    0.   ];3.689217938804915;[2138]
330;[ 66.18 134.15   7.4 ];[ 65.322 134.52    7.4  ];0.9343789381187968;[1071]
331;[  9.6262 115.24     0.    ];[ 18.674 148.12    0.   ];34.102156601012794;[1180]
332;[ 41.497 110.26   11.1  ];[ 42.957 110.38   11.1  ];1.464923206178399;[1541]
333;[ 43.414 117.44    7.4  ];[ 43.514 117.7     7.4  ];0.2785677655436877;[2122]
334;[39.67  89.448 11.1  ];[41.319 95.022 11.1  ];5.8128028523252135;[454]
335;[24.126 32.65   0.   ];[19.735 27.545  0.   ];6.733639877510527;[913]
336;[ 24.659 113.9     3.7  ];[ 25.038 113.39    3.7  ];0.6354061693122016;[2536]
337;[ 70.371 105.7     0.   ];[ 70.259 105.43    0.   ];0.29230805667992915;[449]
338;[37.398 63.524 11.1  ];[39.481 63.353 11.1  ];2.0900071770211683;[107]
339;[27.814 76.411  0.   ];[26.978 85.207  0.   ];8.835638743180928;[932]
340;[ 48.974 118.52    0.   ];[ 48.217 117.57    0.   ];1.2147217788448523;[2010]
341;[52.977   5.0674  0.    ];[52.03    5.4888  0.    ];1.0365263913668536;[1077]
342;[ 42.968 119.86    7.4  ];[ 44.361 127.14    7.4  ];7.4120745409095825;[3092]
343;[48.831  6.929  0.   ];[47.416   7.5584  0.    ];1.5486669622614209;[2438]
344;[15.834 85.479  0.   ];[16.436 85.431  0.   ];0.6039105894087308;[351]
345;[ 2.3958 24.868   0.    ];[ 2.8639 21.886   0.    ];3.0185164584610096;[201]
346;[ 39.167 144.5     0.   ];[ 38.966 144.06    0.   ];0.4837364985195951;[2257]
347;[42.211 93.683 11.1  ];[41.955 93.198 11.1  ];0.5484168122878924;[1150]
348;[ 61.935 106.03    3.7  ];[ 57.99 107.72   3.7 ];4.291750808236657;[948]
349;[ 39.213 108.44    7.4  ];[ 39.28 109.44   7.4 ];1.0022419867477115;[2571]
350;[ 34.119 141.51    0.   ];[ 32.002 142.42    0.   ];2.304297940805395;[1714]
351;[ 22.386 120.1     3.7  ];[ 17.594 120.92    3.7  ];4.861652393991162;[1678]
352;[13.884 91.571  0.   ];[ 9.5936 87.426   0.    ];5.965614566832152;[1922]
353;[ 41.117 148.43    3.7  ];[ 40.448 149.29    3.7  ];1.0895691809150856;[1235]
354;[ 23.723 100.05    3.7  ];[24.526 93.896  3.7  ];6.206168302584128;[3013]
355;[ 26.308 132.64    0.   ];[ 25.884 132.84    0.   ];0.4688027303674824;[2606]
356;[ 49.174 136.55    0.   ];[ 51.693 139.11    0.   ];3.5915123555404906;[1734]
357;[ 24.492 109.11    3.7  ];[ 25.038 115.24    3.7  ];6.1542681124565854;[1675]
358;[ 20.334 145.87    0.   ];[ 20.201 141.78    0.   ];4.092161898068065;[1512]
359;[ 45.552 161.28    0.   ];[ 46.008 162.34    0.   ];1.153922007763093;[2125]
360;[30.566 95.523  0.   ];[30.532 95.347  0.   ];0.17925400971805514;[429]
361;[35.526 33.792  3.7  ];[34.813 33.989  3.7  ];0.7397148099098731;[1969]
362;[ 16.736 120.85    3.7  ];[ 17.783 121.5     3.7  ];1.2323591197374282;[1580]
363;[ 45.475 110.85   11.1  ];[ 47.303 110.07   11.1  ];1.987456666194256;[768]
364;[41.22  36.981  0.   ];[34.679 32.474  0.   ];7.943407958804584;[2694]
365;[ 18.986 142.86    0.   ];[ 22.875 142.85    0.   ];3.889012856754268;[1960]
366;[24.159 32.975  0.   ];[19.535 36.72   0.   ];5.950327806096062;[2132]
367;[13.74  55.992  3.7  ];[13.84  56.776  3.7  ];0.7903518203939366;[97]
368;[ 18.05 143.84   0.  ];[ 19.721 144.5     0.   ];1.796619325288469;[2733]
369;[ 51.014 108.51   11.1  ];[ 54.903 106.86   11.1  ];4.224549798499242;[385]
370;[ 8.1782 92.36    0.    ];[ 7.2536 81.623   0.    ];10.776736712010733;[2920]
371;[ 58.68 130.09   0.  ];[ 59.115 129.91    0.   ];0.4707706447942612;[770]
372;[ 35.791 129.61    3.7  ];[ 36.214 130.6     3.7  ];1.0765820916214255;[2305]
373;[24.883 64.095  0.   ];[24.56  59.657  0.   ];4.449738531644305;[43]
374;[ 56.752 130.88    0.   ];[ 56.306 131.06    0.   ];0.48095322017843584;[1967]
375;[ 56.508 105.58    7.4  ];[ 57.5  106.17   7.4 ];1.1541940911302564;[483]
376;[63.663 71.2   11.1  ];[49.644 77.243 11.1  ];15.26598211711254;[1828]
377;[26.611 58.451  3.7  ];[26.02 57.    3.7 ];1.5667424804351233;[659]
378;[24.537 93.768  3.7  ];[24.492 94.099  3.7  ];0.3340449071607018;[1569]
379;[36.228 52.637  3.7  ];[36.217 50.509  3.7  ];2.1280284302612125;[2081]
380;[ 3.0086 31.903   0.    ];[ 3.3763 36.288   0.    ];4.400389561163873;[2268]
381;[47.883 80.241  3.7  ];[46.646 80.78   3.7  ];1.3493294631038062;[2508]
382;[36.93  58.142 11.1  ];[38.969 61.956 11.1  ];4.324825661226127;[2488]
383;[ 44.74 125.14  11.1 ];[ 44.55 124.7   11.1 ];0.4792702786528702;[2951]
384;[13.094 22.585  0.   ];[11.89  22.665  0.   ];1.2066548802370944;[1585]
385;[ 25.673 113.63    3.7  ];[ 25.818 113.69    3.7  ];0.1569235482647559;[2482]
386;[ 13.738 116.14    0.   ];[ 11.443 113.78    0.   ];3.291902945106371;[1702]
387;[41.164 78.838 11.1  ];[42.958 80.87  11.1  ];2.7106198553098575;[2133]
388;[ 40.527 133.43    0.   ];[ 40.794 133.3     0.   ];0.29696632805757056;[2050]
389;[49.32  96.473  0.   ];[48.318 94.131  0.   ];2.5473452848014144;[2842]
390;[ 17.137 123.62    3.7  ];[ 16.658 121.43    3.7  ];2.241771843877068;[1478]
391;[24.103 79.793  3.7  ];[23.847 79.814  3.7  ];0.25685988398346593;[882]
392;[39.993 98.094  0.   ];[39.158 87.677  0.   ];10.450412144982597;[334]
393;[24.749 98.1    3.7  ];[24.816 99.46   3.7  ];1.3616493674951706;[1706]
394;[ 57.889 133.98    0.   ];[ 56.039 134.76    0.   ];2.007710138441306;[981]
395;[67.374 74.582  0.   ];[67.251 74.272  0.   ];0.33351011978647704;[2655]
396;[46.345 89.522  0.   ];[46.702 90.339  0.   ];0.8915929564548994;[1250]
397;[ 71.006 107.18    0.   ];[ 67.83 108.8    0.  ];3.5653016702657827;[2678]
398;[39.938 97.353  0.   ];[39.626 93.486  0.   ];3.879566083984126;[572]
399;[40.518 41.158  0.   ];[42.635 41.734  0.   ];2.1939610297359406;[1299]
400;[20.191 96.286  0.   ];[21.105 96.206  0.   ];0.917494414151935;[281]
401;[ 40.561 120.78    7.4  ];[ 40.717 121.15    7.4  ];0.4015420276882645;[1362]
402;[ 24.693 111.33    3.7  ];[ 24.737 111.91    3.7  ];0.5816665711556731;[2349]
403;[38.902 64.473  7.4  ];[39.114 68.853  7.4  ];4.385127592214388;[2320]
404;[ 16.758 132.63    0.   ];[ 20.914 136.15    0.   ];5.446350704829803;[1383]
405;[ 27.858 101.93    3.7  ];[ 28.794 102.91    3.7  ];1.355173789593047;[2175]
406;[ 60.229 136.06   11.1  ];[ 60.641 135.89   11.1  ];0.44569496295112493;[870]
407;[51.773 77.041 11.1  ];[51.383 77.206 11.1  ];0.4234678264047961;[188]
408;[38.467 75.979  7.4  ];[38.601 63.764  7.4  ];12.215734975841604;[2942]
409;[ 61.221 132.58    0.   ];[ 67.127 128.81    0.   ];7.006692229575955;[2592]
410;[42.457 70.597  7.4  ];[43.17  72.304  7.4  ];1.8499237822137506;[2997]
411;[ 48.161 110.8     0.   ];[ 44.662 112.31    0.   ];3.81091865565247;[1311]
412;[27.658 74.971  0.   ];[27.68  75.179  0.   ];0.20916022566443954;[2516]
413;[20.515 64.308  3.7  ];[20.102 79.404  3.7  ];15.101648419957328;[124]
414;[24.381 90.52   0.   ];[21.662 86.183  0.   ];5.118840689062311;[835]
415;[  8.9803 101.73     0.    ];[ 8.8021 99.668   0.    ];2.0696857829148825;[2720]
416;[28.427 81.996  0.   ];[26.777 83.367  0.   ];2.1452601240875246;[1223]
417;[ 41.117 148.43    3.7  ];[ 42.833 147.73    3.7  ];1.8532824933074903;[1235]
418;[ 21.293 131.8     0.   ];[ 21.616 131.74    0.   ];0.32852549368351996;[1727]
419;[ 40.751 109.58    7.4  ];[ 42.6  111.37   7.4 ];2.5734997571400773;[754]
420;[20.191 96.286  0.   ];[19.221 96.371  0.   ];0.9737171047075207;[281]
421;[ 32.225 120.36    3.7  ];[ 32.76 120.33   3.7 ];0.5358404613315388;[2456]
422;[36.339 23.123  0.   ];[39.214 25.262  0.   ];3.58342657243036;[610]
423;[ 30.175 122.21    3.7  ];[ 32.036 129.2     3.7  ];7.233493001309943;[2393]
424;[38.578 90.232  3.7  ];[38.489 89.282  3.7  ];0.9541598398591331;[2245]
425;[34.077 41.878  3.7  ];[34.188 43.094  3.7  ];1.221055690785643;[731]
426;[30.589 15.106  0.   ];[31.514 14.695  0.   ];1.0121985971142229;[566]
427;[38.3   59.705 11.1  ];[38.835 61.582 11.1  ];1.9517566446665457;[1338]
428;[ 25.963 116.6     3.7  ];[ 23.199 119.65    3.7  ];4.116089892118498;[2662]
429;[ 44.237 146.53    0.   ];[ 46.488 145.58    0.   ];2.443256228887991;[2526]
430;[ 8.2901 71.584   0.    ];[ 8.2456 70.986   0.    ];0.5996534415810509;[775]
431;[ 7.5432 84.972   0.    ];[ 7.5989 85.65    0.    ];0.6802841244656644;[2933]
432;[ 47.592 140.91    0.   ];[ 47.358 135.71    0.   ];5.205262337289052;[2779]
433;[38.3   69.589  3.7  ];[38.055 69.077  3.7  ];0.5675993305140513;[85]
434;[ 35.022 121.89    3.7  ];[ 33.875 120.26    3.7  ];1.9931154005726768;[2016]
435;[ 33.574 122.89    3.7  ];[ 41.395 151.56    3.7  ];29.71762004266156;[374]
436;[ 28.771 105.05    3.7  ];[ 29.106 104.58    3.7  ];0.5771698190307594;[1501]
437;[52.051 76.342  0.   ];[43.058 81.409  0.   ];10.32223512617302;[2244]
438;[38.122 71.242  7.4  ];[38.088 70.688  7.4  ];0.5550423407272658;[1337]
439;[ 47.67 141.42   7.4 ];[ 51.002 139.57    7.4  ];3.811131590485952;[1875]
440;[36.93  58.142 11.1  ];[39.582 63.615 11.1  ];6.081680113258177;[2488]
441;[ 48.182 143.58   11.1  ];[ 46.399 144.35   11.1  ];1.942160909914515;[1344]
442;[ 23.433 122.59    3.7  ];[ 20.892 120.17    3.7  ];3.5090000000000012;[48]
443;[38.623 78.465  7.4  ];[38.734 80.182  7.4  ];1.7205842031124186;[1449]
444;[23.491 25.166  0.   ];[23.279 25.513  0.   ];0.4066362010446202;[1664]
445;[23.156 72.827  0.   ];[23.145 72.629  0.   ];0.19830532015051267;[1769]
446;[ 47.425 137.7     7.4  ];[ 47.581 141.22    7.4  ];3.5234551224614843;[2916]
447;[41.644 29.594  0.   ];[42.435 24.553  0.   ];5.102681843893465;[1919]
448;[31.982 17.64   3.7  ];[33.509 18.781  3.7  ];1.906203032208269;[2299]
449;[ 51.793 140.32   11.1  ];[ 52.629 139.3    11.1  ];1.3188237183186995;[2897]
450;[ 62.291 132.14    0.   ];[ 68.264 128.29    0.   ];7.106280954198191;[2135]
451;[20.047 39.936  0.   ];[20.95  39.835  0.   ];0.9086308381295439;[648]
452;[ 30.465 111.23    0.   ];[ 29.406 110.02    0.   ];1.6079741913351786;[1048]
453;[ 30.532 106.84    0.   ];[ 31.401 106.34    0.   ];1.0025771790740101;[420]
454;[20.371 18.968  0.   ];[19.68  19.027  0.   ];0.6935142392193535;[65]
455;[23.268 20.606  0.   ];[29.765 18.536  0.   ];6.818790875221207;[2059]
456;[53.601 51.496  0.   ];[54.514 51.09   0.   ];0.9992021817430174;[535]
457;[ 41.051 121.98    7.4  ];[ 40.884 121.56    7.4  ];0.451983406775074;[2365]
458;[ 39.167 144.5     0.   ];[ 38.755 143.58    0.   ];1.0080396817585984;[2257]
459;[24.683 17.032  0.   ];[23.847 17.085  0.   ];0.837678339220967;[576]
460;[ 42.578 106.45   11.1  ];[ 42.467 106.19   11.1  ];0.2827030243913276;[100]
461;[38.189 58.462 11.1  ];[38.512 61.977 11.1  ];3.5298093432931976;[2776]
462;[35.036 28.255  0.   ];[35.905 30.116  0.   ];2.05389434976583;[2588]
463;[40.897 67.21  11.1  ];[40.072 64.975 11.1  ];2.3824042478135383;[1215]
464;[ 42.153 143.46    3.7  ];[ 41.953 143.3     3.7  ];0.2561249694973085;[809]
465;[ 50.311 145.27   11.1  ];[ 48.438 144.93   11.1  ];1.9036094662508887;[2251]
466;[ 49.81 133.93  11.1 ];[ 49.999 134.36   11.1  ];0.4697030977117416;[292]
467;[39.169 83.687 11.1  ];[39.381 86.093 11.1  ];2.4153219247131488;[1876]
468;[ 3.1201 33.221   0.    ];[ 3.7552 40.625   0.    ];7.43118886921871;[165]
469;[36.228 52.637  3.7  ];[36.272 51.197  3.7  ];1.4406720653917022;[2081]
470;[37.542 67.775  0.   ];[45.566 70.458  0.   ];8.46067757333891;[2376]
471;[ 25.493 148.92    0.   ];[ 25.382 148.67    0.   ];0.2735342757315788;[2987]
472;[17.841 57.902  0.   ];[17.796 57.518  0.   ];0.3866277279244214;[465]
473;[ 51.893 140.32    0.   ];[ 50.991 140.72    0.   ];0.9867137376159341;[690]
474;[ 31.824 131.42    0.   ];[ 30.888 131.84    0.   ];1.0259122769515985;[1398]
475;[22.42  71.189  3.7  ];[22.565 73.019  3.7  ];1.835735547403287;[60]
476;[22.51  57.966  0.   ];[21.941 58.014  0.   ];0.5710210153750939;[2428]
477;[ 64.565 102.99    0.   ];[ 65.69 102.51   0.  ];1.2231210079137673;[2974]
478;[ 40.862 103.01   11.1  ];[43.247 99.631 11.1  ];4.135923838757192;[1721]
479;[38.189 58.462 11.1  ];[39.047 67.85  11.1  ];9.427126179276472;[2776]
480;[43.126 37.429  0.   ];[42.011 35.616  0.   ];2.1284252394669627;[202]
481;[34.768 23.481  3.7  ];[34.98  23.902  3.7  ];0.4713650390090443;[1871]
482;[65.401 71.109 11.1  ];[62.315 71.781 11.1  ];3.158319173231231;[1596]
483;[24.917 64.623  0.   ];[25.151 67.807  0.   ];3.1925870387508595;[1465]
484;[47.727 78.177  0.   ];[38.679 81.841  0.   ];9.761721159713579;[1000]
485;[24.749 98.1    3.7  ];[24.827 99.892  3.7  ];1.7936967413696234;[1706]
486;[ 28.248 102.33    3.7  ];[ 28.003 102.35    3.7  ];0.24581497106563777;[149]
487;[ 25.194 119.12    3.7  ];[ 22.341 121.27    3.7  ];3.572409411027794;[216]
488;[ 25.673 113.32    0.   ];[ 27.512 114.95    0.   ];2.457401269634253;[2275]
489;[ 16.301 132.72    0.   ];[ 20.245 134.64    0.   ];4.3865175253268935;[2569]
490;[ 38.409 144.43    3.7  ];[ 40.248 148.82    3.7  ];4.7596240397745575;[874]
491;[ 28.926 138.03    0.   ];[ 30.653 137.3     0.   ];1.874947732604828;[951]
492;[42.334 82.657  3.7  ];[41.888 82.849  3.7  ];0.4855718278483703;[2226]
493;[ 67.25 127.26   0.  ];[ 67.495 127.14    0.   ];0.2728094573140809;[2150]
494;[16.715 60.628  3.7  ];[16.949 63.289  3.7  ];2.67126879965308;[1146]
495;[ 35.713 141.69    3.7  ];[ 34.309 138.57    3.7  ];3.42134710311597;[154]
496;[27.87  67.605  0.   ];[27.847 67.316  0.   ];0.28991378028648596;[2754]
497;[ 41.81 101.19   7.4 ];[ 42.021 101.42    7.4  ];0.31212337304341886;[647]
498;[19.266 85.191  0.   ];[21.996 96.131  0.   ];11.275482251327434;[2034]
499;[ 45.764 146.54    3.7  ];[ 43.123 144.21    3.7  ];3.521900197336653;[2709]
500;[19.913 77.281  3.7  ];[20.771 67.3    3.7  ];10.0178103895013;[1877]
501;[39.325 70.448  7.4  ];[39.292 70.144  7.4  ];0.305785872793353;[875]
502;[ 31.646 118.2     0.   ];[ 30.855 121.16    0.   ];3.0638670010299016;[2873]
503;[ 56.508 105.58    7.4  ];[ 56.72 106.49   7.4 ];0.9343682357614648;[483]
504;[ 53.889 107.54    0.   ];[ 53.009 108.71    0.   ];1.4640013661195728;[268]
505;[42.847 32.282  0.   ];[65.859 45.713  0.   ];26.644772564238558;[1079]
506;[ 35.791 129.61    3.7  ];[ 34.42 126.44   3.7 ];3.45377199594879;[2305]
507;[ 8.2901 71.584   0.    ];[ 8.3458 72.187   0.    ];0.6055670813378096;[775]
508;[38.924 80.924 11.1  ];[39.325 85.506 11.1  ];4.59951356123666;[1665]
509;[38.245 13.053  0.   ];[37.409 15.277  0.   ];2.375936026074774;[982]
510;[ 46.021 127.15    0.   ];[ 45.575 127.34    0.   ];0.48478448820068215;[1532]
511;[22.9   18.755  0.   ];[21.541 23.294  0.   ];4.738079990882384;[2380]
512;[ 27.199 140.21    0.   ];[ 28.124 139.8     0.   ];1.0117929630116984;[2889]
513;[34.445 46.124  3.7  ];[34.5   46.711  3.7  ];0.5895710304958983;[2835]
514;[ 70.036 104.93    0.   ];[ 72.365 103.15    0.   ];2.9313206921113175;[333]
515;[ 47.548 128.88   11.1  ];[ 46.222 128.63   11.1  ];1.3493613304078345;[2707]
516;[ 29.394 151.18    0.   ];[ 29.828 151.01    0.   ];0.4661072837877631;[2563]
517;[ 19.109 121.24    3.7  ];[ 17.393 120.57    3.7  ];1.8421606878880046;[2519]
518;[ 34.676 134.42    0.   ];[ 30.308 129.11    0.   ];6.875719889582452;[1965]
519;[ 59.259 137.51    0.   ];[ 58.958 137.64    0.   ];0.32787345119725686;[2851]
520;[38.746 14.674  0.   ];[36.284 23.027  0.   ];8.708274972691207;[2396]
521;[28.17  84.396  0.   ];[27.134 86.855  0.   ];2.668328503014578;[734]
522;[ 23.723 100.05    3.7  ];[ 23.356 102.8     3.7  ];2.774380831825364;[3013]
523;[32.372 22.041  3.7  ];[32.406 22.531  3.7  ];0.4911781754109179;[696]
524;[ 24.86 100.57   3.7 ];[24.827 99.716  3.7  ];0.8546373499912103;[2272]
525;[63.663 71.2   11.1  ];[64.008 71.056 11.1  ];0.37384622507121934;[1828]
526;[ 38.097 145.44    0.   ];[ 38.354 142.7     0.   ];2.7520263443506585;[314]
527;[ 44.182 129.58    0.   ];[ 43.614 129.81    0.   ];0.6128001305482897;[2903]
528;[ 23.188 104.13    3.7  ];[ 23.478 101.91    3.7  ];2.2388613177238104;[765]
529;[ 32.56 120.22   0.  ];[ 32.292 119.63    0.   ];0.6480154319150158;[2170]
530;[21.696 90.787  0.   ];[20.447 90.915  0.   ];1.2555417157546003;[2191]
531;[21.106 42.508  0.   ];[24.259 53.779  0.   ];11.703710949950874;[74]
532;[ 50.323 100.24    0.   ];[ 52.987 100.84    0.   ];2.730731770057253;[2109]
533;[35.637 17.864  0.   ];[42.379 16.984  0.   ];6.799188480988004;[1183]
534;[ 44.237 146.53    0.   ];[ 46.132 145.73    0.   ];2.0569455510537957;[2526]
535;[38.122 71.242  7.4  ];[38.021 69.637  7.4  ];1.608174741749171;[1337]
536;[24.225 92.915  3.7  ];[24.281 93.555  3.7  ];0.6424453284132436;[1073]
537;[ 64.53 130.02   0.  ];[ 67.773 133.73    0.   ];4.927590587701033;[2653]
538;[26.187 61.961  0.   ];[24.594 60.137  0.   ];2.421698783911821;[1599]
539;[  9.983 109.79    0.   ];[  9.5148 113.95     0.    ];4.186264592688805;[635]
540;[ 43.146 113.18    3.7  ];[ 41.854 113.12    3.7  ];1.2933924385119948;[2077]
541;[14.831 96.745  0.   ];[14.352 96.787  0.   ];0.48083781049330904;[1505]
542;[34.133 42.476  3.7  ];[41.131 38.416  0.   ];8.896381511603467;[2088]
543;[  9.448 113.09    0.   ];[  9.1918 110.04     0.    ];3.0607414853267145;[1251]
544;[36.996 75.627  7.4  ];[37.486 82.849  7.4  ];7.238603732765051;[2207]
545;[32.941 28.708  3.7  ];[32.896 28.1    3.7  ];0.6096630216767264;[1205]
546;[22.576 78.427  0.   ];[22.554 78.145  0.   ];0.28285685425671786;[1309]
547;[15.098 98.484  0.   ];[15.132 98.905  0.   ];0.42237069027100516;[1145]
548;[ 41.564 123.26    7.4  ];[ 41.731 123.66    7.4  ];0.4334616476690801;[2864]
549;[49.32  96.473  0.   ];[47.827 92.974  0.   ];3.8042147678594556;[2842]
550;[ 44.929 134.75    0.   ];[ 46.712 131.66    0.   ];3.5675186054175003;[441]
551;[ 27.5  120.68   3.7 ];[ 36.493 131.25    3.7  ];13.878002341835797;[2212]
552;[ 23.266 120.47    3.7  ];[ 23.4  122.11   3.7 ];1.6454652837419579;[1509]
553;[ 65.813 109.7     0.   ];[ 53.031 115.42    0.   ];14.003496849001683;[1620]
554;[ 18.017 127.52    3.7  ];[ 17.995 126.9     3.7  ];0.6203901997936363;[945]
555;[20.95  55.501  3.7  ];[21.395 55.464  3.7  ];0.44653555289584745;[1920]
556;[ 51.125 133.94    0.   ];[ 50.545 134.22    0.   ];0.6440496875241837;[1957]
557;[20.225 51.512  0.   ];[20.281 52.077  0.   ];0.5677684387142324;[1370]
558;[37.698 64.943  7.4  ];[35.838 58.441  7.4  ];6.762810362563772;[3098]
559;[38.59  70.213  3.7  ];[37.665 64.255  3.7  ];6.029377165180496;[1411]
560;[ 59.394 105.19    0.   ];[ 53.811 108.37    0.   ];6.425129492858493;[2470]
561;[ 38.543 147.99    3.7  ];[ 39.156 149.34    3.7  ];1.4826560626119547;[1125]
562;[59.529 73.173  0.   ];[60.264 73.989  0.   ];1.0982171916337875;[2153]
563;[15.199 59.422  3.7  ];[15.177 58.953  3.7  ];0.46951570793743896;[1805]
564;[ 31.278 128.64    0.   ];[ 33.027 127.81    0.   ];1.9359496377746974;[81]
565;[ 62.291 132.14    0.   ];[ 68.553 128.15    0.   ];7.425142692231567;[2135]
566;[ 33.15 125.55   3.7 ];[ 33.585 125.37    3.7  ];0.47077064479425573;[2089]
567;[ 38.186 143.88    3.7  ];[ 40.961 153.35    3.7  ];9.8682077906781;[2902]
